30-10-2022 11:15:28.157 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
30-10-2022 11:15:28.201 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
30-10-2022 11:15:28.201 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
30-10-2022 11:34:44.119 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 6160 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
30-10-2022 11:34:44.126 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
30-10-2022 11:34:44.159 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
30-10-2022 11:34:44.159 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
30-10-2022 11:42:24.211 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 7180 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
30-10-2022 11:42:24.223 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
30-10-2022 11:42:24.290 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
30-10-2022 11:42:24.291 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
30-10-2022 11:52:19.167 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 20316 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
30-10-2022 11:52:19.178 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
30-10-2022 11:52:19.240 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
30-10-2022 11:52:19.241 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
30-10-2022 11:53:42.390 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 17548 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
30-10-2022 11:53:42.399 [restartedMain] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
30-10-2022 11:53:42.456 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
30-10-2022 11:53:42.456 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
30-10-2022 11:53:43.767 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
30-10-2022 11:53:43.863 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 84ms. Found 5 repository interfaces.
30-10-2022 11:57:37.991 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 21284 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
30-10-2022 11:57:38.005 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
30-10-2022 11:57:39.192 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
30-10-2022 11:57:39.287 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 84ms. Found 5 repository interfaces.
30-10-2022 12:00:36.763 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 13616 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
30-10-2022 12:00:36.774 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
30-10-2022 12:00:37.789 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
30-10-2022 12:00:37.874 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 78ms. Found 5 repository interfaces.
30-10-2022 12:00:38.352 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$66daede5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
30-10-2022 12:00:38.395 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$e65b3b17] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
30-10-2022 12:00:38.857 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
30-10-2022 12:00:38.874 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
30-10-2022 12:00:38.884 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
30-10-2022 12:00:38.887 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.17]
30-10-2022 12:00:39.167 [main] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
30-10-2022 12:00:39.176 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
30-10-2022 12:00:39.176 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2328 ms
30-10-2022 12:00:39.988 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
30-10-2022 12:00:40.005 [main] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
01-11-2022 10:48:22.061 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 12812 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
01-11-2022 10:48:22.087 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
01-11-2022 10:48:23.531 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
01-11-2022 10:48:23.660 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 112ms. Found 5 repository interfaces.
01-11-2022 10:48:24.296 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$c5996bc1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
01-11-2022 10:48:24.365 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$4519b8f3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
01-11-2022 10:48:25.208 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
01-11-2022 10:48:25.242 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
01-11-2022 10:48:25.267 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
01-11-2022 10:48:25.268 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.17]
01-11-2022 10:48:25.677 [main] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
